timestamp,temperature,humidity,moisture
1783182922930,29.8,50.0,83
1783182932952,29.2,52.0,85
1783182942949,29.4,53.0,86
1783182952970,29.2,53.0,85
1783182962982,29.0,53.0,77
1783182972994,29.2,52.0,88
1783182983006,29.1,52.0,94
1783182993019,29.2,52.0,95
1783183003034,28.9,52.0,94
1783183013046,29.3,53.0,93
1783183023058,29.2,52.0,93
1783183033072,29.3,52.0,93
1783183043086,29.4,53.0,94
1783183053098,29.3,53.0,93
1783183063113,29.2,53.0,94
1783183073125,29.2,52.0,93
1783183083140,29.2,53.0,94
1783183093152,29.3,53.0,93
1783183103166,29.2,53.0,93
1783183113179,29.3,52.0,93
1783183123193,29.1,53.0,94
1783183133205,29.4,53.0,94
1783183143220,29.2,52.0,93
1783183153232,29.4,53.0,94
1783183163248,29.4,53.0,95
1783183173268,29.4,53.0,93
1783183183275,29.5,52.0,93
1783183193287,29.5,52.0,94
1783183203298,29.5,52.0,94
1783183213311,29.4,51.0,93
