timestamp,temperature,humidity,moisture
1782403572819,30.6,31.0,31
1782403582833,30.7,31.0,31
1782403592846,30.9,31.0,32
1782403602858,30.7,31.0,35
1782403612871,30.8,31.0,32
1782403622886,30.8,31.0,33
1782403632898,30.7,31.0,35
1782403642910,30.9,31.0,30
1782403652925,30.8,31.0,34
1782403662942,30.7,31.0,34
1782403672952,30.7,31.0,31
1782403682964,30.9,31.0,34
1782403692979,30.9,31.0,34
1782403702992,30.9,31.0,30
1782403713007,31.0,32.0,31
1782403723020,31.0,33.0,32
1782403733037,30.9,32.0,33
1782403743044,30.9,32.0,31
1782403753058,30.9,31.0,34
1782403763074,30.9,31.0,33
1782403773084,30.9,31.0,31
1782403783102,31.0,32.0,33
1782403793113,31.1,33.0,33
1782403803127,31.0,32.0,33
1782403813139,30.9,31.0,33
1782403823152,30.8,31.0,32
1782403833164,30.9,30.0,31
1782403843179,30.8,30.0,32
1782403853191,30.9,30.0,31
1782403863211,30.8,30.0,33
