timestamp,temperature,humidity,moisture
1782743846438,32.9,30.0,31
1782743856452,33.0,31.0,33
1782743866464,32.7,30.0,33
1782743876478,32.7,30.0,33
1782743886491,32.8,30.0,31
1782743896504,32.7,30.0,33
1782743906515,33.0,31.0,31
1782743916532,32.9,31.0,32
1782743926543,32.8,30.0,32
1782743936554,32.9,30.0,31
1782743946568,32.9,30.0,30
1782743956584,32.8,29.0,31
1782743966596,32.8,29.0,32
1782743976608,32.7,29.0,33
1782743986621,32.8,29.0,31
1782743996635,32.6,29.0,30
1782744006649,32.6,29.0,33
1782744016661,32.6,30.0,33
1782744026674,32.7,30.0,31
1782744036689,32.8,30.0,33
1782744046702,32.5,31.0,33
1782744056714,32.7,31.0,31
1782744066731,32.6,31.0,30
1782744076741,32.6,31.0,33
1782744086757,32.5,31.0,31
1782744096770,32.5,31.0,32
1782744106782,32.6,31.0,33
1782744116795,32.5,31.0,33
1782744126811,32.6,30.0,31
1782744136826,32.8,31.0,32
